No disposition;Nature mutation;Valeur fonciere;No voie;Code type de voie;Type de voie;Code voie;Voie;Code ID commune;Code postal;Commune;Code departement;Code commune;No plan;1er lot;Nombre de lots;Code type local;Type local;Surface reelle bati;Nombre pieces principales;
1;Vente;100500;67;0;RUE;3141;DE L EPINETTE;1627;59000;LILLE;59;350;757;403;2;2;Appartement;63;4;
1;Vente;100500;13;0;RUE;3775;SALVADOR ALLENDE;564;28000;CHARTRES;28;085;182;113;1;2;Appartement;76;3;
1;Vente;100500;8;2;ALL;4433;DES MERISIERS;1361;45100;ORLEANS;45;234;41;287;2;2;Appartement;84;5;
1;Vente;100500;5;2;ALL;95;DOC CALMETTE;1061;38130;ECHIROLLES;38;151;109;64;1;2;Appartement;48;2;
1;Vente;100500;11;1;AV;6;ALAIN GERBAULT;304;11560;FLEURY D AUDE;11;145;214;8;1;2;Appartement;35;3;
1;Vente;100500;1;0;RUE;2235;GALILEE;480;25000;BESANCON;25;056;15;89;2;2;Appartement;73;4;
1;Vente;100500;9001;79;FRM;A050;DU TEMPLE;2839;91130;RIS-ORANGIS;91;521;85;1240;2;2;Appartement;52;3;
1;Vente;100500;13;0;RUE;900;CHARBONNERIE;431;22000;SAINT-BRIEUC;22;278;193;1;1;2;Appartement;50;3;
1;Vente;100700;103;0;RUE;7840;STANISLAS GIRARDIN;2199;76000;ROUEN;76;540;190;102;2;2;Appartement;49;2;
1;Vente;100700;16;0;RUE;860;ROBESPIERRE;1781;62217;BEAURAINS;62;099;408;22;1;2;Appartement;47;2;
1;Vente;100725;2;0;RUE;6560;DU PRE;2566;82000;MONTAUBAN;82;121;72;4;1;2;Appartement;67;3;
1;Vente;100732;4;10;IMP;5293;DE LISIEUX;746;31300;TOULOUSE;31;555;222;53;1;2;Appartement;22;1;
1;Vente;100789;2;15;BD;760;EDOUARD BRANLY;62;2200;SOISSONS;02;722;40;17;1;2;Appartement;57;2;
1;Vente;100800;29;0;RUE;9655;VICTOR HUGO;2967;92130;ISSY-LES-MOULINEAUX;92;040;114;1073;1;2;Appartement;17;1;
1;Vente;100800;12;1;AV;6451;DES NARCISSES;342;13013;MARSEILLE 13EME;13;213;2;249;1;2;Appartement;50;4;
1;Vente;100800;11;0;RUE;900;DE LA GAZELLE;1260;43000;LE PUY EN VELAY;43;157;226;9;1;2;Appartement;98;3;
1;Vente;100850;12;0;RUE;531;DES SAPINS;2290;77210;AVON;77;014;969;260;2;2;Appartement;58;3;
1;Vente;100887;136;0;RUE;5320;LECOCQ;783;33000;BORDEAUX;33;063;91;24;1;2;Appartement;40;2;
1;Vente;100900;90;4;CRS;9500;DE L YSER;796;33800;BORDEAUX;33;063;524;3;1;2;Appartement;25;1;
1;Vente;100943;5;2;ALL;490;MOLIERE;3108;95140;GARGES-LES-GONESSE;95;268;153;25;2;2;Appartement;64;4;
1;Vente;101000;12;0;RUE;60;ANTOINE BRUN;1136;39100;DOLE;39;198;189;1;1;2;Appartement;70;1;
1;Vente;101000;42;1;AV;20;ALBERT SARRAULT;3101;95190;GOUSSAINVILLE;95;280;263;27;1;2;Appartement;45;2;
1;Vente;101000;14;15;BD;4440;LYAUTEY;2798;89000;AUXERRE;89;024;335;104;1;2;Appartement;65;3;
1;Vente;101000;7;0;RUE;921;DE LA PLAGE;449;22240;FREHEL;22;179;140;1;1;2;Appartement;46;2;
1;Vente;101000;179;3;RTE;640;DE SAINT OMER;1802;62280;ST MARTIN BOULOGNE;62;758;75;2;2;2;Appartement;97;4;
1;Vente;101000;11;12;PL;1386;DE VALMY;2342;77100;MEAUX;77;284;232;37;1;2;Appartement;29;1;
1;Vente;101000;7;10;IMP;885;DES OREILLETTES;1411;48000;MENDE;48;095;715;38;1;2;Appartement;56;3;
1;Vente;101000;11;12;PL;1030;DU VINGT SEPT AOUT;2318;77120;COULOMMIERS;77;131;20;18;1;2;Appartement;36;2;
1;Vente;101000;79;0;RUE;106;ERNEST HEMINGWAY;299;11210;PORT-LA-NOUVELLE;11;266;325;37;1;2;Appartement;44;2;
1;Vente;101000;25;0;RUE;208;DE LA FILATURE DES FLANDRE;1679;59270;BAILLEUL;59;043;559;35;1;2;Appartement;62;3;
1;Vente;101000;2;0;RUE;3550;ROSALIE;2832;91230;MONTGERON;91;421;308;7;1;2;Appartement;30;1;
1;Vente;101000;1;5;CHE;908;DES PRISES DE GIRAUD;386;16340;L'ISLE D'ESPAGNAC;16;166;246;6;1;1;Maison;84;4;
1;Vente;101000;95;1;AV;5545;DE LA MADRAGUE MONTREDON;327;13008;MARSEILLE 8EME;13;208;150;38;1;2;Appartement;30;1;
1;Vente;101000;42;0;RUE;517;D AUBERVILLIERS;3212;75019;PARIS 19;75;119;44;103;1;2;Appartement;13;1;
1;Vente;101000;39;1;AV;280;DES ETATS UNIS;2332;77320;FERTE-GAUCHER (LA);77;182;1254;23;3;2;Appartement;72;3;
1;Vente;101000;6;15;BD;1006;DE LA PLAGE;786;33680;LACANAU;33;214;36;118;1;2;Appartement;26;1;
1;Vente;101000;5177;0;RUE;30;GRANDE;103;4180;VILLENEUVE;04;242;102;2;1;2;Appartement;70;3;
1;Vente;101000;5;0;RUE;1490;PAUL BOUSQUET;901;34200;SETE;34;301;631;68;1;2;Appartement;49;2;
1;Vente;101000;8;0;RUE;740;DU MOULIN;150;6190;ROQUEBRUNE CAP MARTIN;06;104;125;78;1;2;Appartement;22;1;
1;Vente;101000;1;18;RES;A064;LES MERS DU SUD;300;11430;GRUISSAN;11;170;79;1301;1;2;Appartement;37;3;
1;Vente;101000;246;2;ALL;196;DES PHENICIENS;894;34280;LA GRANDE MOTTE;34;344;48;74;1;2;Appartement;22;2;
1;Vente;101000;30;0;RUE;212;DES PRES RENARD;2802;89290;VENOY;89;438;300;5;1;1;Maison;85;4;
1;Vente;101000;38;0;RUE;390;DU PRIEURE ST THOMAS;567;28230;EPERNON;28;140;201;25;1;2;Appartement;38;2;
1;Vente;101000;25;1;AV;720;DES GENETS;1194;40160;PARENTIS EN BORN;40;217;1270;6;1;2;Appartement;86;5;
1;Vente;101000;1;0;RUE;3160;GENISSIEU;1054;38000;GRENOBLE;38;185;125;11;1;2;Appartement;30;1;
1;Vente;101000;75;51;SQ;407;RONSARD;2259;77350;LE MEE SUR SEINE;77;285;231;24;1;2;Appartement;68;3;
1;Vente;101000;7;0;RUE;2810;JEAN JACQUES ROUSSEAU;480;25000;BESANCON;25;056;85;74;2;2;Appartement;55;2;
1;Vente;101000;10;0;RUE;3325;GEORGE SAND;2625;83000;TOULON;83;137;194;34;1;2;Appartement;44;2;
1;Vente;101000;107;0;RUE;890;ROGER SALENGRO;1635;59790;RONCHIN;59;507;4987;3;1;2;Appartement;54;3;
1;Vente;101000;1;1;AV;650;JEAN JAURES;698;30700;UZES;30;334;751;4;1;2;Appartement;49;2;
1;Vente;101000;223;1;AV;62;GEN GIRAUD;1120;38290;LA VERPILLIERE;38;537;43;33;1;2;Appartement;26;1;
1;Vente;101000;61;0;RUE;3680;SAINT AUBERT;1776;62000;ARRAS;62;041;375;4;1;2;Appartement;58;2;
1;Vente;101000;9004;18;RES;A760;LE PLUVIER MERLIN OCEAN;2717;85270;SAINT-HILAIRE-DE-RIEZ;85;226;6;217;1;2;Appartement;51;3;
1;Vente;101000;1998;3;RTE;195;DE LESPECIER;1187;40170;BIAS;40;043;1;127;1;1;Maison;64;3;
1;Vente;101000;42;0;RUE;520;DENFERT ROCHEREAU;2676;84800;L ISLE SUR LA SORGUE;84;054;252;3;1;2;Appartement;55;1;
1;Vente;101000;9;0;RUE;2050;J ETIENNE GUETTARD;2885;91150;ETAMPES;91;223;706;224;2;2;Appartement;67;3;
1;Vente;101000;9;0;RUE;1050;MARC SANGNIER;1639;59170;CROIX;59;163;1136;221;1;2;Appartement;38;2;
1;Vente;101000;1;0;RUE;1290;JEAN RIBIER;2637;83400;HYERES;83;069;323;7;1;2;Appartement;36;1;
1;Vente;101000;64;0;RUE;140;DE CLAYE;2368;77400;THORIGNY SUR MARNE;77;464;483;3;1;2;Appartement;45;2;
1;Vente;101000;24;0;RUE;189;DES EBISOIRES;2422;78370;PLAISIR;78;490;19;1235;2;2;Appartement;32;1;
1;Vente;101050;269;5;CHE;191;DE CHARIGNIN;17;1300;BELLEY;01;034;7;2;1;2;Appartement;64;3;
1;Vente;101056;9;15;BD;360;DU CHINCHON;1382;45200;MONTARGIS;45;208;312;6;2;2;Appartement;111;5;
1;Vente;101080;168;0;RUE;9191;DU TEMPLE;3195;75003;PARIS 03;75;103;58;12;1;2;Appartement;9;1;
1;Vente;101100;11;0;RUE;2280;DE SAUMUR;2709;85500;HERBIERS (LES);85;109;98;7;1;2;Appartement;70;3;
1;Vente;101105;40;18;RES;A065;MER ET GOLF-LE BOUCANIER;1170;40480;VIEUX BOUCAU-LES-BAINS;40;328;156;40;1;2;Appartement;21;1;
1;Vente;101150;330;1;AV;524;DE LA MER;2643;83230;BORMES-LES-MIMOSAS;83;019;235;375;1;2;Appartement;16;1;
1;Vente;101210;71;1;AV;6590;DE LA TRILLADE;2658;84000;AVIGNON;84;007;547;4;1;2;Appartement;28;1;
1;Vente;101220;91;0;RUE;3020;D ELBEUF;2535;80000;AMIENS;80;021;230;20;2;2;Appartement;66;4;
1;Vente;101240;19;0;RUE;15;DE BELFORT;1869;65110;CAUTERETS;65;138;309;11;1;2;Appartement;30;1;
1;Vente;101250;5;25;PARC;A020;DE LA BRESLE;2211;76130;MONT-SAINT-AIGNAN;76;451;125;261;2;2;Appartement;58;3;
1;Vente;101250;642;1;AV;5943;DE MAZARGUES;327;13008;MARSEILLE 8EME;13;208;271;281;1;2;Appartement;22;1;
1;Vente;101300;6101;8;;B016;LE BOURG NORD;824;33450;ST SULPICE ET CAMEYRAC;33;483;1811;18;1;2;Appartement;51;2;
1;Vente;101300;5;0;RUE;530;DU LYS;1826;64140;BILLERE;64;129;35;256;2;2;Appartement;69;4;
1;Vente;101400;125;1;AV;640;DE LA CORNICHE;2717;85270;SAINT-HILAIRE-DE-RIEZ;85;226;363;176;1;2;Appartement;28;2;
1;Vente;101450;76;0;RUE;5917;MARGUERITE YOURCENAR;1627;59000;LILLE;59;350;69;7;1;2;Appartement;30;1;
1;Vente;101500;5001;18;RES;A369;FONDACLE;342;13013;MARSEILLE 13EME;13;213;410;339;2;2;Appartement;70;3;
1;Vente;101500;23;0;RUE;195;ARTHUR RIMBAUD;515;26200;MONTELIMAR;26;198;24;47;2;2;Appartement;67;3;
1;Vente;101500;1;15;BD;98;ALEXANDRE MILLERAND;1281;44200;NANTES;44;109;45;386;1;2;Appartement;50;2;
1;Vente;101500;22;0;RUE;1770;CHARLES DE GAULLE;1204;42000;SAINT-ETIENNE;42;218;4;18;3;2;Appartement;118;3;
1;Vente;101500;22;0;RUE;7264;DE PUEBLA;1625;59800;LILLE;59;350;26;7;1;2;Appartement;19;1;
1;Vente;101500;29;0;RUE;155;DE MONTARGIS;2309;77460;SOUPPES-SUR-LOING;77;458;530;7;1;2;Appartement;65;3;
1;Vente;101500;6;0;RUE;520;BEGAND;281;10000;TROYES;10;387;533;114;1;2;Appartement;41;2;
1;Vente;101500;10;1;AV;786;EDOUARD BRANLY;2871;91220;BRETIGNY SUR ORGE;91;103;483;89;1;2;Appartement;25;1;
1;Vente;101500;43;0;RUE;1050;DES GAULOIS;2850;91260;JUVISY SUR ORGE;91;326;138;22;2;2;Appartement;26;1;
1;Vente;101505;1998;3;RTE;195;DE LESPECIER;1187;40170;BIAS;40;043;1;109;1;1;Maison;64;3;
1;Vente;101550;11;0;RUE;145;CYRIL CAIRE;778;32600;L ISLE JOURDAIN;32;160;115;64;1;2;Appartement;41;2;
1;Vente;101600;25;0;RUE;3960;JOSEPH BOUCHAYER;1055;38100;GRENOBLE;38;185;74;29;1;2;Appartement;53;3;
1;Vente;101600;3;0;RUE;870;DU PUITS DE LA CALADE;711;30130;PONT ST ESPRIT;30;202;96;16;1;2;Appartement;108;3;
1;Vente;101600;;18;RES;A635;LES ESTUDOMS;3179;97300;CAYENNE;973;302;776;81;1;2;Appartement;35;2;
1;Vente;101600;8;0;RUE;1298;PIERRE ALBERT LABRO;1536;54400;LONGWY;54;323;94;17;1;2;Appartement;91;4;
1;Vente;101650;110;4;CRS;3840;TOLSTOI;1933;69100;VILLEURBANNE;69;266;6;363;1;2;Appartement;26;1;
1;Vente;101700;7;0;RUE;8061;RAYMOND LOSSERAND;3206;75014;PARIS 14;75;114;79;9;1;2;Appartement;7;1;
1;Vente;101700;74;0;RUE;3135;FRANCOIS MAZELINE;2229;76600;LE HAVRE;76;351;64;17;2;2;Appartement;73;3;
1;Vente;101700;8;0;RUE;1040;DES PONTS;1016;35120;DOL DE BRETAGNE;35;095;1092;3;1;2;Appartement;74;3;
1;Vente;101700;76;0;RUE;364;DU PETIT ARRONDAZ;2101;73500;MODANE;73;157;2489;44;1;2;Appartement;47;4;
1;Vente;101750;52;0;RUE;702;DES PIVOINES;907;34400;LUNEL;34;145;203;27;2;2;Appartement;42;2;
1;Vente;101770;36;0;RUE;1750;DE CONTIEGES;1406;47300;VILLENEUVE SUR LOT;47;323;94;49;1;2;Appartement;84;4;
1;Vente;101800;32;0;RUE;860;LONGUE;149;6500;MENTON;06;083;38;6;1;2;Appartement;30;2;
1;Vente;101800;63;1;AV;350;DE LA BRIGADE PIRON;370;14640;VILLERS-SUR-MER;14;754;100;1143;1;2;Appartement;39;3;
1;Vente;101885;5;1;AV;651;DE SAINT GERMAIN;2422;78370;PLAISIR;78;490;19;610;2;2;Appartement;46;2;
1;Vente;101890;9001;0;RUE;5824;DU MONSOREAU LE MONSOREAU;2536;80090;AMIENS;80;021;91;655;1;2;Appartement;67;4;
1;Vente;101940;200;2;ALL;9;DES 4 VENTS;1373;45160;ARDON;45;006;1058;89;1;2;Appartement;38;2;
1;Vente;102000;9;0;RUE;520;NEUVE;48;1120;MONTLUEL;01;262;85;4;1;2;Appartement;47;1;
1;Vente;102000;2;0;RUE;1520;DU TEMPLE;2400;77160;PROVINS;77;379;80;4;1;2;Appartement;76;3;
1;Vente;102000;15;35;PAS;751;DU PALOMA;519;26500;BOURG LES VALENCE;26;058;1457;22;2;2;Appartement;80;4;
1;Vente;102000;34;0;RUE;166;DU MEZAT BRAS;1578;56680;PLOUHINEC;56;169;710;21;1;2;Appartement;32;2;
1;Vente;102000;5073;8;;B057;LA VERRERIE;332;13112;LA DESTROUSSE;13;031;73;56;1;2;Appartement;38;2;
1;Vente;102000;37;0;RUE;1717;CAP GALINAT;321;13010;MARSEILLE 10EME;13;210;100;11;2;2;Appartement;39;2;
1;Vente;102000;122;3;RTE;112;DU TROU DE TERRE;2776;88400;XONRUPT-LONGEMER;88;531;1804;5;1;2;Appartement;36;2;
1;Vente;102000;391;15;BD;8016;ROMAIN ROLLAND;325;13009;MARSEILLE 9EME;13;209;120;409;2;2;Appartement;63;4;
1;Vente;102000;12;0;RUE;6145;MARCEL SEMBAT;3016;93100;MONTREUIL;93;048;81;74;1;2;Appartement;20;1;
1;Vente;102000;30;5;CHE;2361;DU PAIN DE SUCRE;226;6800;CAGNES SUR MER;06;027;89;3;1;2;Appartement;26;1;
1;Vente;102000;23;0;RUE;1770;JEAN JAURES;1476;51000;CHALONS EN CHAMPAGNE;51;108;115;13;3;2;Appartement;122;5;
1;Vente;102000;36;0;RUE;4797;MICHELET;2798;89000;AUXERRE;89;024;34;5;1;2;Appartement;68;3;
1;Vente;102000;52;0;RUE;2845;EDOUARD BRANLY;513;26000;VALENCE;26;362;162;21;2;2;Appartement;68;3;
1;Vente;102000;61;1;AV;730;PRESIDENT WILSON;2232;76290;MONTIVILLIERS;76;447;672;307;2;2;Appartement;43;2;
1;Vente;102000;10;0;RUE;7525;ROGER METTE;1010;35400;SAINT-MALO;35;288;100;29;1;2;Appartement;32;2;
1;Vente;102000;6;2;ALL;440;GAMBETTA;3014;93340;LE RAINCY;93;062;97;5;1;2;Appartement;20;2;
1;Vente;102000;22;0;RUE;1560;ROGER;2356;77400;LAGNY-SUR-MARNE;77;243;324;32;1;2;Appartement;26;1;
1;Vente;102000;47;0;RUE;2510;WURTZ;2850;91260;JUVISY SUR ORGE;91;326;454;18;1;2;Appartement;35;2;
1;Vente;102000;2;0;RUE;11;DU CLOS TINEL;991;35410;NOUVOITOU;35;204;73;7;1;2;Appartement;45;2;
1;Vente;102000;32;18;RES;A061;DU STADE;1449;50400;GRANVILLE;50;218;778;39;2;2;Appartement;72;4;
1;Vente;102000;19;0;RUE;2232;DE LONGUEVILLE;258;8000;CHARLEVILLE-MEZIERES;08;105;634;16;2;2;Appartement;87;4;
1;Vente;102000;5;0;RUE;8590;TRAVERSIERE;1204;42000;SAINT-ETIENNE;42;218;78;14;3;2;Appartement;80;2;
1;Vente;102000;3;0;RUE;3375;DE LA RESIDENCE FLEURIE;564;28000;CHARTRES;28;085;102;1014;2;2;Appartement;61;3;
1;Vente;102000;26;0;RUE;680;JULES JUILLET;1741;60100;CREIL;60;175;16;5;1;2;Appartement;62;3;
1;Vente;102000;10;0;RUE;500;MAURICE DALESME;3136;95130;FRANCONVILLE LA GARENNE;95;252;601;6;1;2;Appartement;22;1;
1;Vente;102000;24;1;AV;1090;L ESTEREL;205;6160;ANTIBES;06;004;317;155;1;2;Appartement;27;1;
1;Vente;102000;4;44;FG;554;STE ANNE;1613;56140;MALESTROIT;56;124;170;14;1;2;Appartement;60;3;
1;Vente;102000;4;1;AV;685;JULES FERRY;786;33680;LACANAU;33;214;411;2;1;2;Appartement;27;1;
1;Vente;102000;9003;18;RES;A041;LES RESIDENCES DE LA PLAGE;1886;66470;SAINTE-MARIE-LA-MER;66;182;93;121;1;2;Appartement;28;2;
1;Vente;102000;28;5;CHE;192;DU BOIS DE NATTE;3187;97490;SAINT DENIS;974;411;38;51;1;2;Appartement;44;2;
1;Vente;102000;7;12;PL;140;DE L ECU;3096;95780;LA ROCHE-GUYON;95;523;669;5;1;2;Appartement;49;3;
1;Vente;102000;82;0;RUE;7385;PHILIPPE DE GIRARD;3210;75018;PARIS 18;75;118;54;11;2;2;Appartement;12;1;
1;Vente;102000;14;0;RUE;115;CESAR FRANCK;2415;78330;FONTENAY LE FLEURY;78;242;334;501;2;2;Appartement;45;2;
1;Vente;102000;57;1;AV;1313;DES PROVINCES;2201;76120;GRAND QUEVILLY (LE);76;322;41;29;1;2;Appartement;55;2;
1;Vente;102000;49;0;RUE;4738;JEAN SAVU;3066;94500;CHAMPIGNY-SUR-MARNE;94;017;36;13;2;2;Appartement;22;1;
1;Vente;102000;7;0;RUE;220;D ALSACE;887;34070;MONTPELLIER;34;172;372;19;1;2;Appartement;30;1;
1;Vente;102000;17;1;AV;460;FRANCOIS DE MONLEON;150;6190;ROQUEBRUNE CAP MARTIN;06;104;121;336;1;2;Appartement;18;1;
1;Vente;102000;23;0;RUE;1369;LUCIE AUBRAC;1615;56300;PONTIVY;56;178;363;42;1;1;Maison;80;3;
1;Vente;102000;97;18;RES;A095;JEANNE HACHETTE;1698;60000;BEAUVAIS;60;057;2;724;2;2;Appartement;78;4;
1;Vente;102000;6;1;AV;329;DE LA PLAGE;1175;40530;LABENNE;40;133;204;24;2;2;Appartement;22;1;
1;Vente;102000;58;0;RUE;157;DES NAVIGATEURS;894;34280;LA GRANDE MOTTE;34;344;12;56;1;2;Appartement;25;2;
1;Vente;102000;35;1;AV;810;BENOIT MALON;2629;83100;TOULON;83;137;358;37;1;2;Appartement;36;2;
1;Vente;102000;2;0;RUE;620;BERTHELOT;2998;93450;L'ILE-SAINT-DENIS;93;039;142;16;2;2;Appartement;35;3;
1;Vente;102000;4774;8;;1219;ANCIEN CHEM DE TOULON;2635;83110;SANARY SUR MER;83;123;672;2116;1;2;Appartement;22;1;
1;Vente;102000;12;0;RUE;155;DE LA ROUQUILLE;298;11130;SIGEAN;11;379;88;12;1;1;Maison;47;3;
1;Vente;102000;3;0;RUE;410;D ENFER;1480;51300;VITRY LE FRANCOIS;51;649;80;17;2;2;Appartement;90;3;
1;Vente;102000;400;3;RTE;450;DE LA MOLLAZ;2166;74170;SAINT GERVAIS LES BAINS;74;236;2480;176;1;2;Appartement;22;1;
1;Vente;102000;8;1;AV;675;DU MARECHAL LECLERC;2361;77230;DAMMARTIN-EN-GOELE;77;153;454;1;1;2;Appartement;30;2;
1;Vente;102000;40;1;AV;510;DU BOIS D AMOUR;1347;44500;LA BAULE-ESCOUBLAC;44;055;134;55;1;2;Appartement;32;2;
1;Vente;102000;1;0;RUE;2030;DE L EPEE;2808;89100;SENS;89;387;13;36;2;2;Appartement;72;3;
1;Vente;102000;19;2;ALL;733;JEAN BAPTISTE DU CERCEAU;3001;93290;TREMBLAY-EN-FRANCE;93;073;318;274;2;2;Appartement;49;2;
1;Vente;102000;9;0;RUE;3928;MAURICE THOREZ;1582;56100;LORIENT;56;121;191;31;2;2;Appartement;95;5;
1;Vente;102000;38;0;RUE;3430;DU MAIL;2848;91600;SAVIGNY-SUR-ORGE;91;589;96;15;2;2;Appartement;26;1;
1;Vente;102000;24;5;CHE;40;DE DERRIERE LES CLOS;3059;94440;MAROLLES-EN-BRIE;94;048;266;8;1;2;Appartement;30;1;
1;Vente;102000;264;0;RUE;1342;DU NAUTILUS;1172;40600;BISCARROSSE;40;046;248;5;2;2;Appartement;88;4;
1;Vente;102000;223;0;RUE;33;D EPINAL;2768;88390;GIRANCOURT;88;201;12;4;1;2;Appartement;88;3;
1;Vente;102000;86;0;RUE;820;JEAN JAURES;2285;77130;MONTEREAU FAULT YONNE;77;305;85;7;1;2;Appartement;34;1;
1;Vente;102000;52;15;BD;1140;CARLONE;148;6200;NICE;06;088;317;37;2;2;Appartement;21;1;
1;Vente;102000;37;0;RUE;340;DES JARDINS;1562;54360;BLAINVILLE-SUR-L EAU;54;076;365;3;2;2;Appartement;60;3;
1;Vente;102000;62;21;ESP;1320;PARMENTIER;1807;62600;BERCK;62;108;77;1;1;2;Appartement;48;2;
1;Vente;102000;4;0;RUE;8480;DE TAISSY;1488;51100;REIMS;51;454;184;1;1;2;Appartement;101;5;
1;Vente;102000;10;1;AV;6080;SAINT RUF;2658;84000;AVIGNON;84;007;956;55;2;2;Appartement;75;2;
1;Vente;102006;26;0;RUE;40;ALEXANDRE PRACHAY;3067;95300;PONTOISE;95;500;435;2;1;2;Appartement;20;1;
1;Vente;102010;7;1;AV;920;DOCTEUR DAUTHEVILLE;205;6160;ANTIBES;06;004;475;143;1;2;Appartement;25;2;
1;Vente;102050;134;0;RUE;640;PASTEUR;1732;60700;PONT STE MAXENCE;60;509;215;20;1;2;Appartement;63;3;
1;Vente;102060;120;0;RUE;1181;DE L HIPPODROME;2637;83400;HYERES;83;069;79;1171;1;2;Appartement;20;1;
1;Vente;102080;8;0;RUE;620;GILBERT REY;2272;77340;PONTAULT COMBAULT;77;373;1017;27;1;2;Appartement;17;1;
1;Vente;102151;;8;;B069;DERRIERE LE MOULIN;879;33990;HOURTIN;33;203;155;83;1;2;Appartement;55;3;
1;Vente;102200;259;0;RUE;2530;DES ERABLES;1910;69009;LYON 9EME;69;389;25;164;1;2;Appartement;51;1;
1;Vente;102200;;8;;B069;DERRIERE LE MOULIN;879;33990;HOURTIN;33;203;155;85;1;2;Appartement;55;3;
1;Vente;102221;100;8;;B111;LES AYGUADES;300;11430;GRUISSAN;11;170;145;206;1;2;Appartement;51;2;
1;Vente;102225;42;4;CRS;57;DU DANUBE;2349;77700;SERRIS;77;449;144;23;1;2;Appartement;31;2;
1;Vente;102230;7;0;RUE;5780;NOTRE DAME;666;30000;NIMES;30;189;599;4;1;2;Appartement;48;2;
1;Vente;102240;1174;58;VGE;A026;ESPACOTEL;879;33990;HOURTIN;33;203;155;56;1;2;Appartement;55;3;
1;Vente;102276;690;4;CRS;1640;DE LA LIBERATION;800;33400;TALENCE;33;522;162;36;1;2;Appartement;20;1;
1;Vente;102300;7;12;PL;5570;PAUL VALLIER;1054;38000;GRENOBLE;38;185;31;2;1;2;Appartement;50;2;
1;Vente;102300;5;0;RUE;1066;DES DEPORTES;1286;44400;REZE;44;143;471;148;1;2;Appartement;52;2;
1;Vente;102300;9;1;AV;310;DU GENERAL DE GAULLE;3070;95310;ST OUEN L AUMONE;95;572;36;2045;1;2;Appartement;62;3;
1;Vente;102345;2;0;RUE;1082;JEAN DELAPLACE;62;2200;SOISSONS;02;722;178;37;1;1;Maison;81;4;
1;Vente;102382;39;0;RUE;640;CHATEAU THIERRY;798;33700;MERIGNAC;33;281;441;10;1;2;Appartement;57;3;
1;Vente;102400;58;0;RUE;87;DU CENTRE AERE;1173;40990;ST-PAUL-LES-DAX;40;279;1161;115;1;2;Appartement;37;2;
1;Vente;102400;147;0;RUE;25;DU CHAPITRE;926;34750;VILLENEUVE-LES-MAGUELONE;34;337;192;3;1;2;Appartement;45;2;
1;Vente;102400;160;1;AV;150;DU GENERAL LECLERC;3045;94460;VALENTON;94;074;558;5;1;2;Appartement;38;2;
1;Vente;102420;23;0;RUE;180;BIAIS;368;14360;TROUVILLE-SUR-MER;14;715;378;4;1;2;Appartement;32;2;
1;Vente;102500;9;0;RUE;6618;PAUL ESTIVAL;730;31200;TOULOUSE;31;555;259;21;1;2;Appartement;42;2;
1;Vente;102500;9;0;RUE;1150;DES VIGNES;733;31780;CASTELGINEST;31;116;128;28;2;2;Appartement;42;2;
1;Vente;102500;89;0;RUE;2110;DE CLERY;3214;75002;PARIS 02;75;102;128;26;1;2;Appartement;20;1;
1;Vente;102500;20;0;RUE;5551;DE LA MAGALONE;325;13009;MARSEILLE 9EME;13;209;58;1034;2;2;Appartement;54;3;
1;Vente;102500;8;0;RUE;724;BAUDELIQUE;3210;75018;PARIS 18;75;118;33;22;1;2;Appartement;9;1;
1;Vente;102500;36;0;RUE;460;DES CAILLAUDIERES;2717;85270;SAINT-HILAIRE-DE-RIEZ;85;226;29;5;1;2;Appartement;30;1;
1;Vente;102500;8;0;RUE;390;DOCTEUR LETOURNEUR;1449;50400;GRANVILLE;50;218;126;2;1;1;Maison;40;2;
1;Vente;102500;4;2;ALL;943;DES FONTANILES;798;33700;MERIGNAC;33;281;756;34;1;2;Appartement;24;1;
1;Vente;102500;33;0;RUE;180;GRANDE RUE;2900;91150;MORIGNY-CHAMPIGNY;91;433;65;4;1;2;Appartement;49;2;
1;Vente;102500;10;1;AV;920;DOCTEUR DAUTHEVILLE;205;6160;ANTIBES;06;004;175;35;1;2;Appartement;23;1;
1;Vente;102500;44;0;RUE;5010;SAINT JEAN;1642;59100;ROUBAIX;59;512;641;145;2;2;Appartement;66;3;
1;Vente;102500;32;0;RUE;160;ARISTIDE BRIAND;1286;44400;REZE;44;143;172;4;1;1;Maison;126;6;
1;Vente;102500;13;0;RUE;3621;DE LA FERRONNERIE;3196;75001;PARIS 01;75;101;73;9;1;2;Appartement;9;1;
1;Vente;102500;9;0;RUE;3580;GAL DE TORQUAT;1280;44100;NANTES;44;109;597;5;1;2;Appartement;38;2;
1;Vente;102500;6062;12;PL;60;GAGNEUX;1124;38590;SAINT-ETIENNE-DE-SAINT-GEOIRS;38;384;750;22;1;2;Appartement;55;1;
1;Vente;102500;11;0;RUE;3398;FRANCOIS VIETE;390;17000;LA ROCHELLE;17;300;417;21;2;2;Appartement;25;1;
1;Vente;102500;422;1;AV;4820;DU MARECHAL FOCH;2625;83000;TOULON;83;137;103;28;2;2;Appartement;65;2;
1;Vente;102500;16;1;AV;460;DES HAUTS DE LUTZ;1372;45190;BEAUGENCY;45;028;2466;1;2;2;Appartement;62;3;
1;Vente;102500;33;3;RTE;80;DE BETHENY;1496;51450;BETHENY;51;055;512;101;4;2;Appartement;51;3;
